name,chip,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at,product_info
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Space Black,M3 Max,36GB,,16-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1AG3B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1AG3B,2025-07-29 16:59:59,
Refurbished Mac Studio Apple M1 Ultra Chip with 20‑Core CPU and 48‑Core GPU,M1 Ultra,64GB,,,,2729.0,3779.0,1050.0,27.79,10Gb Ethernet,https://www.apple.com/uk/shop/product/FJMW3B/A/refurbished-mac-studio-apple-m1-ultra-chip-with-20%E2%80%91core-cpu-and-48%E2%80%91core-gpu?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FJMW3B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Space Black,M3 Max,36GB,,16-inch,Space Black,2889.0,3399.0,510.0,15.0,Wi-Fi,https://www.apple.com/uk/shop/product/FRW33B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRW33B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Silver,M3 Max,36GB,,16-inch,Silver,2889.0,3399.0,510.0,15.0,Wi-Fi,https://www.apple.com/uk/shop/product/FRW73B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRW73B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M2 Max Chip with 12‑Core CPU and 38‑Core GPU - Space Grey,M2 Max,64GB,,14-inch,Space Grey,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G17JCB/A/refurbished-14-inch-macbook-pro-apple-m2-max-chip-with-12-core-cpu-and-38-core-gpu-space-grey?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G17JCB,2025-07-29 16:59:59,
Refurbished Mac Studio Apple M2 Ultra Chip with 24‑Core CPU and 60‑Core GPU,M2 Ultra,64GB,,,,3209.0,3779.0,570.0,15.08,10Gb Ethernet,https://www.apple.com/uk/shop/product/FQH63B/A/Refurbished-Mac-Studio-Apple-M2-Ultra-Chip-with-24%E2%80%91Core-CPU-and-60%E2%80%91Core-GPU?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FQH63B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Space Black,M3 Max,96GB,,14-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1AW3B/A/refurbished-14-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1AW3B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 16‑Core CPU and 40‑Core GPU - Space Black,M3 Max,48GB,,16-inch,Space Black,3309.0,3899.0,590.0,15.13,Wi-Fi,https://www.apple.com/uk/shop/product/FUW63B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-16%E2%80%91core-cpu-and-40%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FUW63B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 16‑Core CPU and 40‑Core GPU - Silver,M3 Max,48GB,,16-inch,Silver,3309.0,3899.0,590.0,15.13,Wi-Fi,https://www.apple.com/uk/shop/product/FUW73B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-16%E2%80%91core-cpu-and-40%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FUW73B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 16‑Core CPU and 40‑Core GPU – Silver,M4 Max,48GB,,16-inch,,3399.0,3999.0,600.0,15.0,Wi-Fi,https://www.apple.com/uk/shop/product/FX2W3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-16%E2%80%91Core-CPU-and-40%E2%80%91Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FX2W3B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Max Chip with 16‑Core CPU and 40‑Core GPU - Space Black,M3 Max,64GB,,14-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1AWCB/A/Refurbished-14-inch-MacBook-Pro-Apple-M3-Max-Chip-with-16%E2%80%91Core-CPU-and-40%E2%80%91Core-GPU-Space-Black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1AWCB,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Max Chip with 16‑Core CPU and 40‑Core GPU - Space Black,M3 Max,128GB,,14-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1AWGB/A/refurbished-14-inch-macbook-pro-apple-m3-max-chip-with-16%E2%80%91core-cpu-and-40%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1AWGB,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 16‑Core CPU and 40‑Core GPU - Space Black,M3 Max,128GB,,16-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1CM9B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-16%E2%80%91core-cpu-and-40%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1CM9B,2025-07-29 16:59:59,
